composite_ID,UID,Test,Item,Response,paradigm,Difficulty,Difficulty_c,TSVR_hours,Time
A020_4,A020,4,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014,2.7415587411158615,145.78,145.78
A020_4,A020,4,TQ_ICR-O-i2,0.5,ICR,3.3434619903564453,3.1678962216609055,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i1,0.0,ICR,-0.2534979283809662,-0.42906369707650605,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i2,0.0,ICR,-0.8912675380706787,-1.0668333067662186,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i3,0.5,ICR,-0.6675108671188354,-0.8430766358143753,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i4,0.5,ICR,-0.8041648268699646,-0.9797305955655045,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i5,0.5,ICR,-0.0956953838467598,-0.27126115254229966,145.78,145.78
A020_4,A020,4,TQ_ICR-U-i6,0.0,ICR,-0.5283944010734558,-0.7039601697689957,145.78,145.78
A020_4,A020,4,TQ_IFR-D-i2,0.5,IFR,1.9899533987045288,1.814387630008989,145.78,145.78
A020_4,A020,4,TQ_IFR-D-i3,0.0,IFR,1.3234915733337402,1.1479258046382004,145.78,145.78
A020_4,A020,4,TQ_IFR-N-i1,0.0,IFR,-0.3545286953449249,-0.5300944640404648,145.78,145.78
A020_4,A020,4,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891,-0.323423986054129,145.78,145.78
A020_4,A020,4,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897,-0.6945928826100296,145.78,145.78
A020_4,A020,4,TQ_IFR-N-i5,0.0,IFR,0.5061348080635071,0.3305690393679672,145.78,145.78
A020_4,A020,4,TQ_IFR-N-i6,0.0,IFR,0.5146506428718567,0.33908487417631683,145.78,145.78
A020_4,A020,4,TQ_IFR-U-i1,0.5,IFR,-0.0285121016204357,-0.20407787031597557,145.78,145.78
A020_4,A020,4,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943,-0.3841569020516342,145.78,145.78
A020_4,A020,4,TQ_IFR-U-i3,0.0,IFR,-0.1043908223509788,-0.2799565910465187,145.78,145.78
A020_4,A020,4,TQ_IFR-U-i5,0.0,IFR,0.3194201290607452,0.1438543603652053,145.78,145.78
A020_4,A020,4,TQ_IFR-U-i6,0.5,IFR,0.3569062054157257,0.18134043672018582,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i1,0.5,IRE,0.95086407661438,0.7752983079188401,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i2,0.25,IRE,1.5818769931793213,1.4063112244837814,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i3,0.0,IRE,0.4939380884170532,0.31837231972151336,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i4,0.5,IRE,1.799638032913208,1.6240722642176681,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i5,1.0,IRE,2.0124781131744385,1.8369123444788986,145.78,145.78
A020_4,A020,4,TQ_IRE-D-i6,0.25,IRE,1.0065518617630005,0.8309860930674606,145.78,145.78
A020_4,A020,4,TQ_IRE-N-i1,0.0,IRE,-2.7610111236572266,-2.9365768923527664,145.78,145.78
A020_4,A020,4,TQ_IRE-O-i1,0.0,IRE,2.775896549224853,2.600330780529313,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i1,0.25,IRE,-0.4389833807945251,-0.614549149490065,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216,-1.6481658711201614,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i3,0.0,IRE,-0.6216906309127808,-0.7972563996083206,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i4,0.0,IRE,-0.7940309643745422,-0.9695967330700821,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i5,0.0,IRE,-0.2492972016334533,-0.42486297032899323,145.78,145.78
A020_4,A020,4,TQ_IRE-U-i6,0.5,IRE,-0.8475557565689087,-1.0231215252644486,145.78,145.78
A021_1,A021,1,TQ_ICR-D-i1,0.5,ICR,0.9466957449913024,0.7711299762957625,1.0,1.0
A021_1,A021,1,TQ_ICR-D-i2,0.5,ICR,1.5960298776626587,1.4204641089671188,1.0,1.0
A021_1,A021,1,TQ_ICR-D-i3,1.0,ICR,0.906838357448578,0.7312725887530381,1.0,1.0
A021_1,A021,1,TQ_ICR-D-i4,0.0,ICR,1.6690839529037476,1.4935181842082077,1.0,1.0
A021_1,A021,1,TQ_ICR-D-i5,0.0,ICR,2.818011522293091,2.642445753597551,1.0,1.0
A021_1,A021,1,TQ_ICR-D-i6,1.0,ICR,1.130353569984436,0.9547878012888962,1.0,1.0
A021_1,A021,1,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856,-2.023284126735396,1.0,1.0
A021_1,A021,1,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079,-3.101469327426619,1.0,1.0
A021_1,A021,1,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596,-2.591200400806136,1.0,1.0
A021_1,A021,1,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064,-2.038538266635604,1.0,1.0
A021_1,A021,1,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897,-2.393668939090437,1.0,1.0
A021_1,A021,1,TQ_ICR-O-i1,0.5,ICR,2.9171245098114014,2.7415587411158615,1.0,1.0
A021_1,A021,1,TQ_ICR-O-i2,1.0,ICR,3.3434619903564453,3.1678962216609055,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662,-0.42906369707650605,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787,-1.0668333067662186,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354,-0.8430766358143753,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646,-0.9797305955655045,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598,-0.27126115254229966,1.0,1.0
A021_1,A021,1,TQ_ICR-U-i6,0.5,ICR,-0.5283944010734558,-0.7039601697689957,1.0,1.0
A021_1,A021,1,TQ_IFR-D-i2,0.5,IFR,1.9899533987045288,1.814387630008989,1.0,1.0
A021_1,A021,1,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402,1.1479258046382004,1.0,1.0
A021_1,A021,1,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249,-0.5300944640404648,1.0,1.0
A021_1,A021,1,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891,-0.323423986054129,1.0,1.0
A021_1,A021,1,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897,-0.6945928826100296,1.0,1.0
A021_1,A021,1,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071,0.3305690393679672,1.0,1.0
A021_1,A021,1,TQ_IFR-N-i6,0.0,IFR,0.5146506428718567,0.33908487417631683,1.0,1.0
A021_1,A021,1,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357,-0.20407787031597557,1.0,1.0
A021_1,A021,1,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943,-0.3841569020516342,1.0,1.0
A021_1,A021,1,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788,-0.2799565910465187,1.0,1.0
A021_1,A021,1,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452,0.1438543603652053,1.0,1.0
A021_1,A021,1,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257,0.18134043672018582,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i1,0.5,IRE,0.95086407661438,0.7752983079188401,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i2,0.5,IRE,1.5818769931793213,1.4063112244837814,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i3,1.0,IRE,0.4939380884170532,0.31837231972151336,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i4,0.0,IRE,1.799638032913208,1.6240722642176681,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385,1.8369123444788986,1.0,1.0
A021_1,A021,1,TQ_IRE-D-i6,0.5,IRE,1.0065518617630005,0.8309860930674606,1.0,1.0
A021_1,A021,1,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266,-2.9365768923527664,1.0,1.0
A021_1,A021,1,TQ_IRE-O-i1,1.0,IRE,2.775896549224853,2.600330780529313,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251,-0.614549149490065,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216,-1.6481658711201614,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808,-0.7972563996083206,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i4,1.0,IRE,-0.7940309643745422,-0.9695967330700821,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533,-0.42486297032899323,1.0,1.0
A021_1,A021,1,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087,-1.0231215252644486,1.0,1.0
A021_2,A021,2,TQ_ICR-D-i1,0.0,ICR,0.9466957449913024,0.7711299762957625,30.21,30.21
A021_2,A021,2,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587,1.4204641089671188,30.21,30.21
A021_2,A021,2,TQ_ICR-D-i3,1.0,ICR,0.906838357448578,0.7312725887530381,30.21,30.21
A021_2,A021,2,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476,1.4935181842082077,30.21,30.21
A021_2,A021,2,TQ_ICR-D-i5,0.25,ICR,2.818011522293091,2.642445753597551,30.21,30.21
A021_2,A021,2,TQ_ICR-D-i6,1.0,ICR,1.130353569984436,0.9547878012888962,30.21,30.21
A021_2,A021,2,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856,-2.023284126735396,30.21,30.21
A021_2,A021,2,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079,-3.101469327426619,30.21,30.21
A021_2,A021,2,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596,-2.591200400806136,30.21,30.21
A021_2,A021,2,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064,-2.038538266635604,30.21,30.21
A021_2,A021,2,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897,-2.393668939090437,30.21,30.21
A021_2,A021,2,TQ_ICR-O-i1,0.5,ICR,2.9171245098114014,2.7415587411158615,30.21,30.21
A021_2,A021,2,TQ_ICR-O-i2,1.0,ICR,3.3434619903564453,3.1678962216609055,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662,-0.42906369707650605,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787,-1.0668333067662186,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354,-0.8430766358143753,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646,-0.9797305955655045,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i5,0.5,ICR,-0.0956953838467598,-0.27126115254229966,30.21,30.21
A021_2,A021,2,TQ_ICR-U-i6,0.5,ICR,-0.5283944010734558,-0.7039601697689957,30.21,30.21
A021_2,A021,2,TQ_IFR-D-i2,0.0,IFR,1.9899533987045288,1.814387630008989,30.21,30.21
A021_2,A021,2,TQ_IFR-D-i3,0.5,IFR,1.3234915733337402,1.1479258046382004,30.21,30.21
A021_2,A021,2,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249,-0.5300944640404648,30.21,30.21
A021_2,A021,2,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891,-0.323423986054129,30.21,30.21
A021_2,A021,2,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897,-0.6945928826100296,30.21,30.21
A021_2,A021,2,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071,0.3305690393679672,30.21,30.21
A021_2,A021,2,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567,0.33908487417631683,30.21,30.21
A021_2,A021,2,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357,-0.20407787031597557,30.21,30.21
A021_2,A021,2,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943,-0.3841569020516342,30.21,30.21
A021_2,A021,2,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788,-0.2799565910465187,30.21,30.21
A021_2,A021,2,TQ_IFR-U-i5,0.5,IFR,0.3194201290607452,0.1438543603652053,30.21,30.21
A021_2,A021,2,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257,0.18134043672018582,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i1,0.5,IRE,0.95086407661438,0.7752983079188401,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i2,0.0,IRE,1.5818769931793213,1.4063112244837814,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i3,0.5,IRE,0.4939380884170532,0.31837231972151336,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i4,0.5,IRE,1.799638032913208,1.6240722642176681,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i5,0.5,IRE,2.0124781131744385,1.8369123444788986,30.21,30.21
A021_2,A021,2,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005,0.8309860930674606,30.21,30.21
A021_2,A021,2,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266,-2.9365768923527664,30.21,30.21
A021_2,A021,2,TQ_IRE-O-i1,0.5,IRE,2.775896549224853,2.600330780529313,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i1,0.0,IRE,-0.4389833807945251,-0.614549149490065,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216,-1.6481658711201614,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808,-0.7972563996083206,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i4,1.0,IRE,-0.7940309643745422,-0.9695967330700821,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i5,0.5,IRE,-0.2492972016334533,-0.42486297032899323,30.21,30.21
A021_2,A021,2,TQ_IRE-U-i6,0.5,IRE,-0.8475557565689087,-1.0231215252644486,30.21,30.21
A021_3,A021,3,TQ_ICR-D-i1,0.5,ICR,0.9466957449913024,0.7711299762957625,74.19,74.19
A021_3,A021,3,TQ_ICR-D-i2,1.0,ICR,1.5960298776626587,1.4204641089671188,74.19,74.19
A021_3,A021,3,TQ_ICR-D-i3,0.5,ICR,0.906838357448578,0.7312725887530381,74.19,74.19
A021_3,A021,3,TQ_ICR-D-i4,0.0,ICR,1.6690839529037476,1.4935181842082077,74.19,74.19
A021_3,A021,3,TQ_ICR-D-i5,0.5,ICR,2.818011522293091,2.642445753597551,74.19,74.19
A021_3,A021,3,TQ_ICR-D-i6,0.0,ICR,1.130353569984436,0.9547878012888962,74.19,74.19
A021_3,A021,3,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856,-2.023284126735396,74.19,74.19
A021_3,A021,3,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079,-3.101469327426619,74.19,74.19
A021_3,A021,3,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596,-2.591200400806136,74.19,74.19
A021_3,A021,3,TQ_ICR-N-i5,0.0,ICR,-1.862972497940064,-2.038538266635604,74.19,74.19
A021_3,A021,3,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897,-2.393668939090437,74.19,74.19
A021_3,A021,3,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014,2.7415587411158615,74.19,74.19
A021_3,A021,3,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453,3.1678962216609055,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662,-0.42906369707650605,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787,-1.0668333067662186,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354,-0.8430766358143753,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646,-0.9797305955655045,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i5,0.0,ICR,-0.0956953838467598,-0.27126115254229966,74.19,74.19
A021_3,A021,3,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558,-0.7039601697689957,74.19,74.19
A021_3,A021,3,TQ_IFR-D-i2,1.0,IFR,1.9899533987045288,1.814387630008989,74.19,74.19
A021_3,A021,3,TQ_IFR-D-i3,0.25,IFR,1.3234915733337402,1.1479258046382004,74.19,74.19
A021_3,A021,3,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249,-0.5300944640404648,74.19,74.19
A021_3,A021,3,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891,-0.323423986054129,74.19,74.19
A021_3,A021,3,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897,-0.6945928826100296,74.19,74.19
A021_3,A021,3,TQ_IFR-N-i5,0.0,IFR,0.5061348080635071,0.3305690393679672,74.19,74.19
A021_3,A021,3,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567,0.33908487417631683,74.19,74.19
A021_3,A021,3,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357,-0.20407787031597557,74.19,74.19
A021_3,A021,3,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943,-0.3841569020516342,74.19,74.19
A021_3,A021,3,TQ_IFR-U-i3,0.5,IFR,-0.1043908223509788,-0.2799565910465187,74.19,74.19
A021_3,A021,3,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452,0.1438543603652053,74.19,74.19
A021_3,A021,3,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257,0.18134043672018582,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i1,0.5,IRE,0.95086407661438,0.7752983079188401,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i2,1.0,IRE,1.5818769931793213,1.4063112244837814,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i3,0.25,IRE,0.4939380884170532,0.31837231972151336,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i4,0.0,IRE,1.799638032913208,1.6240722642176681,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385,1.8369123444788986,74.19,74.19
A021_3,A021,3,TQ_IRE-D-i6,0.0,IRE,1.0065518617630005,0.8309860930674606,74.19,74.19
A021_3,A021,3,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266,-2.9365768923527664,74.19,74.19
A021_3,A021,3,TQ_IRE-O-i1,0.0,IRE,2.775896549224853,2.600330780529313,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251,-0.614549149490065,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216,-1.6481658711201614,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808,-0.7972563996083206,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i4,0.5,IRE,-0.7940309643745422,-0.9695967330700821,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i5,0.5,IRE,-0.2492972016334533,-0.42486297032899323,74.19,74.19
A021_3,A021,3,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087,-1.0231215252644486,74.19,74.19
A021_4,A021,4,TQ_ICR-D-i1,0.5,ICR,0.9466957449913024,0.7711299762957625,140.39,140.39
A021_4,A021,4,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587,1.4204641089671188,140.39,140.39
A021_4,A021,4,TQ_ICR-D-i3,0.5,ICR,0.906838357448578,0.7312725887530381,140.39,140.39
A021_4,A021,4,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476,1.4935181842082077,140.39,140.39
A021_4,A021,4,TQ_ICR-D-i5,0.0,ICR,2.818011522293091,2.642445753597551,140.39,140.39
A021_4,A021,4,TQ_ICR-D-i6,0.0,ICR,1.130353569984436,0.9547878012888962,140.39,140.39
A021_4,A021,4,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856,-2.023284126735396,140.39,140.39
A021_4,A021,4,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079,-3.101469327426619,140.39,140.39
A021_4,A021,4,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596,-2.591200400806136,140.39,140.39
A021_4,A021,4,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064,-2.038538266635604,140.39,140.39
A021_4,A021,4,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897,-2.393668939090437,140.39,140.39
A021_4,A021,4,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014,2.7415587411158615,140.39,140.39
A021_4,A021,4,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453,3.1678962216609055,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662,-0.42906369707650605,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787,-1.0668333067662186,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354,-0.8430766358143753,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i4,0.5,ICR,-0.8041648268699646,-0.9797305955655045,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598,-0.27126115254229966,140.39,140.39
A021_4,A021,4,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558,-0.7039601697689957,140.39,140.39
A021_4,A021,4,TQ_IFR-D-i2,0.5,IFR,1.9899533987045288,1.814387630008989,140.39,140.39
A021_4,A021,4,TQ_IFR-D-i3,0.5,IFR,1.3234915733337402,1.1479258046382004,140.39,140.39
A021_4,A021,4,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249,-0.5300944640404648,140.39,140.39
A021_4,A021,4,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891,-0.323423986054129,140.39,140.39
A021_4,A021,4,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897,-0.6945928826100296,140.39,140.39
A021_4,A021,4,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071,0.3305690393679672,140.39,140.39
A021_4,A021,4,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567,0.33908487417631683,140.39,140.39
A021_4,A021,4,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357,-0.20407787031597557,140.39,140.39
A021_4,A021,4,TQ_IFR-U-i2,0.0,IFR,-0.2085911333560943,-0.3841569020516342,140.39,140.39
A021_4,A021,4,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788,-0.2799565910465187,140.39,140.39
A021_4,A021,4,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452,0.1438543603652053,140.39,140.39
A021_4,A021,4,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257,0.18134043672018582,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i1,0.25,IRE,0.95086407661438,0.7752983079188401,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i2,0.0,IRE,1.5818769931793213,1.4063112244837814,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i3,0.25,IRE,0.4939380884170532,0.31837231972151336,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i4,0.5,IRE,1.799638032913208,1.6240722642176681,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385,1.8369123444788986,140.39,140.39
A021_4,A021,4,TQ_IRE-D-i6,0.0,IRE,1.0065518617630005,0.8309860930674606,140.39,140.39
A021_4,A021,4,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266,-2.9365768923527664,140.39,140.39
A021_4,A021,4,TQ_IRE-O-i1,1.0,IRE,2.775896549224853,2.600330780529313,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251,-0.614549149490065,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216,-1.6481658711201614,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808,-0.7972563996083206,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i4,0.5,IRE,-0.7940309643745422,-0.9695967330700821,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533,-0.42486297032899323,140.39,140.39
A021_4,A021,4,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087,-1.0231215252644486,140.39,140.39
A022_1,A022,1,TQ_ICR-D-i1,0.0,ICR,0.9466957449913024,0.7711299762957625,1.0,1.0
A022_1,A022,1,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587,1.4204641089671188,1.0,1.0
A022_1,A022,1,TQ_ICR-D-i3,0.5,ICR,0.906838357448578,0.7312725887530381,1.0,1.0
A022_1,A022,1,TQ_ICR-D-i4,0.5,ICR,1.6690839529037476,1.4935181842082077,1.0,1.0
A022_1,A022,1,TQ_ICR-D-i5,1.0,ICR,2.818011522293091,2.642445753597551,1.0,1.0
A022_1,A022,1,TQ_ICR-D-i6,0.5,ICR,1.130353569984436,0.9547878012888962,1.0,1.0
A022_1,A022,1,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856,-2.023284126735396,1.0,1.0
A022_1,A022,1,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079,-3.101469327426619,1.0,1.0
A022_1,A022,1,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596,-2.591200400806136,1.0,1.0
A022_1,A022,1,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064,-2.038538266635604,1.0,1.0
A022_1,A022,1,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897,-2.393668939090437,1.0,1.0
A022_1,A022,1,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014,2.7415587411158615,1.0,1.0
A022_1,A022,1,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453,3.1678962216609055,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i1,0.5,ICR,-0.2534979283809662,-0.42906369707650605,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787,-1.0668333067662186,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354,-0.8430766358143753,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646,-0.9797305955655045,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598,-0.27126115254229966,1.0,1.0
A022_1,A022,1,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558,-0.7039601697689957,1.0,1.0
A022_1,A022,1,TQ_IFR-D-i2,1.0,IFR,1.9899533987045288,1.814387630008989,1.0,1.0
A022_1,A022,1,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402,1.1479258046382004,1.0,1.0
A022_1,A022,1,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249,-0.5300944640404648,1.0,1.0
A022_1,A022,1,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891,-0.323423986054129,1.0,1.0
A022_1,A022,1,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897,-0.6945928826100296,1.0,1.0
A022_1,A022,1,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071,0.3305690393679672,1.0,1.0
A022_1,A022,1,TQ_IFR-N-i6,0.0,IFR,0.5146506428718567,0.33908487417631683,1.0,1.0
A022_1,A022,1,TQ_IFR-U-i1,0.5,IFR,-0.0285121016204357,-0.20407787031597557,1.0,1.0
A022_1,A022,1,TQ_IFR-U-i2,0.0,IFR,-0.2085911333560943,-0.3841569020516342,1.0,1.0
