composite_ID,UID,Test,Item,Response,paradigm,Difficulty
A027_4,A027,4,TQ_IRE-U-i6,0.0,IRE,-0.8475557565689087
A028_1,A028,1,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A028_1,A028,1,TQ_ICR-D-i2,1.0,ICR,1.5960298776626587
A028_1,A028,1,TQ_ICR-D-i3,1.0,ICR,0.906838357448578
A028_1,A028,1,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476
A028_1,A028,1,TQ_ICR-D-i5,0.0,ICR,2.818011522293091
A028_1,A028,1,TQ_ICR-D-i6,1.0,ICR,1.130353569984436
A028_1,A028,1,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A028_1,A028,1,TQ_ICR-N-i2,0.0,ICR,-2.925903558731079
A028_1,A028,1,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A028_1,A028,1,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A028_1,A028,1,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A028_1,A028,1,TQ_ICR-O-i1,1.0,ICR,2.9171245098114014
A028_1,A028,1,TQ_ICR-O-i2,1.0,ICR,3.3434619903564453
A028_1,A028,1,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662
A028_1,A028,1,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A028_1,A028,1,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354
A028_1,A028,1,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646
A028_1,A028,1,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598
A028_1,A028,1,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A028_1,A028,1,TQ_IFR-D-i2,1.0,IFR,1.9899533987045288
A028_1,A028,1,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402
A028_1,A028,1,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249
A028_1,A028,1,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A028_1,A028,1,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897
A028_1,A028,1,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A028_1,A028,1,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A028_1,A028,1,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357
A028_1,A028,1,TQ_IFR-U-i2,0.5,IFR,-0.2085911333560943
A028_1,A028,1,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A028_1,A028,1,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452
A028_1,A028,1,TQ_IFR-U-i6,0.5,IFR,0.3569062054157257
A028_1,A028,1,TQ_IRE-D-i1,0.5,IRE,0.95086407661438
A028_1,A028,1,TQ_IRE-D-i2,1.0,IRE,1.5818769931793213
A028_1,A028,1,TQ_IRE-D-i3,1.0,IRE,0.4939380884170532
A028_1,A028,1,TQ_IRE-D-i4,0.25,IRE,1.799638032913208
A028_1,A028,1,TQ_IRE-D-i5,1.0,IRE,2.0124781131744385
A028_1,A028,1,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005
A028_1,A028,1,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A028_1,A028,1,TQ_IRE-O-i1,0.0,IRE,2.775896549224853
A028_1,A028,1,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251
A028_1,A028,1,TQ_IRE-U-i2,0.25,IRE,-1.4726001024246216
A028_1,A028,1,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808
A028_1,A028,1,TQ_IRE-U-i4,0.25,IRE,-0.7940309643745422
A028_1,A028,1,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A028_1,A028,1,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A028_2,A028,2,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A028_2,A028,2,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587
A028_2,A028,2,TQ_ICR-D-i3,0.0,ICR,0.906838357448578
A028_2,A028,2,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476
A028_2,A028,2,TQ_ICR-D-i5,0.0,ICR,2.818011522293091
A028_2,A028,2,TQ_ICR-D-i6,1.0,ICR,1.130353569984436
A028_2,A028,2,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A028_2,A028,2,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A028_2,A028,2,TQ_ICR-N-i4,0.0,ICR,-2.415634632110596
A028_2,A028,2,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A028_2,A028,2,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A028_2,A028,2,TQ_ICR-O-i1,1.0,ICR,2.9171245098114014
A028_2,A028,2,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453
A028_2,A028,2,TQ_ICR-U-i1,0.5,ICR,-0.2534979283809662
A028_2,A028,2,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A028_2,A028,2,TQ_ICR-U-i3,0.5,ICR,-0.6675108671188354
A028_2,A028,2,TQ_ICR-U-i4,0.5,ICR,-0.8041648268699646
A028_2,A028,2,TQ_ICR-U-i5,0.5,ICR,-0.0956953838467598
A028_2,A028,2,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A028_2,A028,2,TQ_IFR-D-i2,0.0,IFR,1.9899533987045288
A028_2,A028,2,TQ_IFR-D-i3,0.5,IFR,1.3234915733337402
A028_2,A028,2,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249
A028_2,A028,2,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A028_2,A028,2,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897
A028_2,A028,2,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A028_2,A028,2,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A028_2,A028,2,TQ_IFR-U-i1,0.5,IFR,-0.0285121016204357
A028_2,A028,2,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943
A028_2,A028,2,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A028_2,A028,2,TQ_IFR-U-i5,0.25,IFR,0.3194201290607452
A028_2,A028,2,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257
A028_2,A028,2,TQ_IRE-D-i1,1.0,IRE,0.95086407661438
A028_2,A028,2,TQ_IRE-D-i2,0.0,IRE,1.5818769931793213
A028_2,A028,2,TQ_IRE-D-i3,0.0,IRE,0.4939380884170532
A028_2,A028,2,TQ_IRE-D-i4,0.5,IRE,1.799638032913208
A028_2,A028,2,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385
A028_2,A028,2,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005
A028_2,A028,2,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A028_2,A028,2,TQ_IRE-O-i1,0.5,IRE,2.775896549224853
A028_2,A028,2,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251
A028_2,A028,2,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216
A028_2,A028,2,TQ_IRE-U-i3,0.5,IRE,-0.6216906309127808
A028_2,A028,2,TQ_IRE-U-i4,0.5,IRE,-0.7940309643745422
A028_2,A028,2,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A028_2,A028,2,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A028_3,A028,3,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A028_3,A028,3,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587
A028_3,A028,3,TQ_ICR-D-i3,1.0,ICR,0.906838357448578
A028_3,A028,3,TQ_ICR-D-i4,0.0,ICR,1.6690839529037476
A028_3,A028,3,TQ_ICR-D-i5,1.0,ICR,2.818011522293091
A028_3,A028,3,TQ_ICR-D-i6,0.0,ICR,1.130353569984436
A028_3,A028,3,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A028_3,A028,3,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A028_3,A028,3,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A028_3,A028,3,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A028_3,A028,3,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A028_3,A028,3,TQ_ICR-O-i1,1.0,ICR,2.9171245098114014
A028_3,A028,3,TQ_ICR-O-i2,0.5,ICR,3.3434619903564453
A028_3,A028,3,TQ_ICR-U-i1,0.0,ICR,-0.2534979283809662
A028_3,A028,3,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A028_3,A028,3,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354
A028_3,A028,3,TQ_ICR-U-i4,0.0,ICR,-0.8041648268699646
A028_3,A028,3,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598
A028_3,A028,3,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A028_3,A028,3,TQ_IFR-D-i2,0.0,IFR,1.9899533987045288
A028_3,A028,3,TQ_IFR-D-i3,0.5,IFR,1.3234915733337402
A028_3,A028,3,TQ_IFR-N-i1,0.0,IFR,-0.3545286953449249
A028_3,A028,3,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891
A028_3,A028,3,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897
A028_3,A028,3,TQ_IFR-N-i5,0.0,IFR,0.5061348080635071
A028_3,A028,3,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A028_3,A028,3,TQ_IFR-U-i1,0.25,IFR,-0.0285121016204357
A028_3,A028,3,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943
A028_3,A028,3,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A028_3,A028,3,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452
A028_3,A028,3,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257
A028_3,A028,3,TQ_IRE-D-i1,0.0,IRE,0.95086407661438
A028_3,A028,3,TQ_IRE-D-i2,0.0,IRE,1.5818769931793213
A028_3,A028,3,TQ_IRE-D-i3,1.0,IRE,0.4939380884170532
A028_3,A028,3,TQ_IRE-D-i4,0.0,IRE,1.799638032913208
A028_3,A028,3,TQ_IRE-D-i5,0.25,IRE,2.0124781131744385
A028_3,A028,3,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005
A028_3,A028,3,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A028_3,A028,3,TQ_IRE-O-i1,0.0,IRE,2.775896549224853
A028_3,A028,3,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251
A028_3,A028,3,TQ_IRE-U-i2,0.25,IRE,-1.4726001024246216
A028_3,A028,3,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808
A028_3,A028,3,TQ_IRE-U-i4,0.0,IRE,-0.7940309643745422
A028_3,A028,3,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A028_3,A028,3,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A028_4,A028,4,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A028_4,A028,4,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587
A028_4,A028,4,TQ_ICR-D-i3,1.0,ICR,0.906838357448578
A028_4,A028,4,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476
A028_4,A028,4,TQ_ICR-D-i5,0.5,ICR,2.818011522293091
A028_4,A028,4,TQ_ICR-D-i6,0.0,ICR,1.130353569984436
A028_4,A028,4,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A028_4,A028,4,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A028_4,A028,4,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A028_4,A028,4,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A028_4,A028,4,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A028_4,A028,4,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014
A028_4,A028,4,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453
A028_4,A028,4,TQ_ICR-U-i1,0.25,ICR,-0.2534979283809662
A028_4,A028,4,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A028_4,A028,4,TQ_ICR-U-i3,0.25,ICR,-0.6675108671188354
A028_4,A028,4,TQ_ICR-U-i4,0.0,ICR,-0.8041648268699646
A028_4,A028,4,TQ_ICR-U-i5,0.0,ICR,-0.0956953838467598
A028_4,A028,4,TQ_ICR-U-i6,0.25,ICR,-0.5283944010734558
A028_4,A028,4,TQ_IFR-D-i2,0.0,IFR,1.9899533987045288
A028_4,A028,4,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402
A028_4,A028,4,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249
A028_4,A028,4,TQ_IFR-N-i2,0.0,IFR,-0.1478582173585891
A028_4,A028,4,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897
A028_4,A028,4,TQ_IFR-N-i5,0.0,IFR,0.5061348080635071
A028_4,A028,4,TQ_IFR-N-i6,0.0,IFR,0.5146506428718567
A028_4,A028,4,TQ_IFR-U-i1,0.5,IFR,-0.0285121016204357
A028_4,A028,4,TQ_IFR-U-i2,0.25,IFR,-0.2085911333560943
A028_4,A028,4,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A028_4,A028,4,TQ_IFR-U-i5,0.0,IFR,0.3194201290607452
A028_4,A028,4,TQ_IFR-U-i6,0.5,IFR,0.3569062054157257
A028_4,A028,4,TQ_IRE-D-i1,1.0,IRE,0.95086407661438
A028_4,A028,4,TQ_IRE-D-i2,0.5,IRE,1.5818769931793213
A028_4,A028,4,TQ_IRE-D-i3,0.0,IRE,0.4939380884170532
A028_4,A028,4,TQ_IRE-D-i4,1.0,IRE,1.799638032913208
A028_4,A028,4,TQ_IRE-D-i5,0.25,IRE,2.0124781131744385
A028_4,A028,4,TQ_IRE-D-i6,0.0,IRE,1.0065518617630005
A028_4,A028,4,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A028_4,A028,4,TQ_IRE-O-i1,0.0,IRE,2.775896549224853
A028_4,A028,4,TQ_IRE-U-i1,0.25,IRE,-0.4389833807945251
A028_4,A028,4,TQ_IRE-U-i2,0.5,IRE,-1.4726001024246216
A028_4,A028,4,TQ_IRE-U-i3,0.25,IRE,-0.6216906309127808
A028_4,A028,4,TQ_IRE-U-i4,0.0,IRE,-0.7940309643745422
A028_4,A028,4,TQ_IRE-U-i5,0.0,IRE,-0.2492972016334533
A028_4,A028,4,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A029_1,A029,1,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A029_1,A029,1,TQ_ICR-D-i2,1.0,ICR,1.5960298776626587
A029_1,A029,1,TQ_ICR-D-i3,1.0,ICR,0.906838357448578
A029_1,A029,1,TQ_ICR-D-i4,0.5,ICR,1.6690839529037476
A029_1,A029,1,TQ_ICR-D-i5,0.0,ICR,2.818011522293091
A029_1,A029,1,TQ_ICR-D-i6,1.0,ICR,1.130353569984436
A029_1,A029,1,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A029_1,A029,1,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A029_1,A029,1,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A029_1,A029,1,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A029_1,A029,1,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A029_1,A029,1,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014
A029_1,A029,1,TQ_ICR-O-i2,0.5,ICR,3.3434619903564453
A029_1,A029,1,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662
A029_1,A029,1,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A029_1,A029,1,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354
A029_1,A029,1,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646
A029_1,A029,1,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598
A029_1,A029,1,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A029_1,A029,1,TQ_IFR-D-i2,1.0,IFR,1.9899533987045288
A029_1,A029,1,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402
A029_1,A029,1,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249
A029_1,A029,1,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A029_1,A029,1,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897
A029_1,A029,1,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A029_1,A029,1,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A029_1,A029,1,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357
A029_1,A029,1,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943
A029_1,A029,1,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A029_1,A029,1,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452
A029_1,A029,1,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257
A029_1,A029,1,TQ_IRE-D-i1,1.0,IRE,0.95086407661438
A029_1,A029,1,TQ_IRE-D-i2,1.0,IRE,1.5818769931793213
A029_1,A029,1,TQ_IRE-D-i3,1.0,IRE,0.4939380884170532
A029_1,A029,1,TQ_IRE-D-i4,0.5,IRE,1.799638032913208
A029_1,A029,1,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385
A029_1,A029,1,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005
A029_1,A029,1,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A029_1,A029,1,TQ_IRE-O-i1,0.5,IRE,2.775896549224853
A029_1,A029,1,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251
A029_1,A029,1,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216
A029_1,A029,1,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808
A029_1,A029,1,TQ_IRE-U-i4,1.0,IRE,-0.7940309643745422
A029_1,A029,1,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A029_1,A029,1,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A029_2,A029,2,TQ_ICR-D-i1,1.0,ICR,0.9466957449913024
A029_2,A029,2,TQ_ICR-D-i2,0.0,ICR,1.5960298776626587
A029_2,A029,2,TQ_ICR-D-i3,0.0,ICR,0.906838357448578
A029_2,A029,2,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476
A029_2,A029,2,TQ_ICR-D-i5,1.0,ICR,2.818011522293091
A029_2,A029,2,TQ_ICR-D-i6,1.0,ICR,1.130353569984436
A029_2,A029,2,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A029_2,A029,2,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A029_2,A029,2,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A029_2,A029,2,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A029_2,A029,2,TQ_ICR-N-i6,0.0,ICR,-2.218103170394897
A029_2,A029,2,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014
A029_2,A029,2,TQ_ICR-O-i2,0.5,ICR,3.3434619903564453
A029_2,A029,2,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662
A029_2,A029,2,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A029_2,A029,2,TQ_ICR-U-i3,0.0,ICR,-0.6675108671188354
A029_2,A029,2,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646
A029_2,A029,2,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598
A029_2,A029,2,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A029_2,A029,2,TQ_IFR-D-i2,0.0,IFR,1.9899533987045288
A029_2,A029,2,TQ_IFR-D-i3,0.5,IFR,1.3234915733337402
A029_2,A029,2,TQ_IFR-N-i1,0.0,IFR,-0.3545286953449249
A029_2,A029,2,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A029_2,A029,2,TQ_IFR-N-i3,0.0,IFR,-0.5190271139144897
A029_2,A029,2,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A029_2,A029,2,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A029_2,A029,2,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357
A029_2,A029,2,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943
A029_2,A029,2,TQ_IFR-U-i3,0.5,IFR,-0.1043908223509788
A029_2,A029,2,TQ_IFR-U-i5,0.0,IFR,0.3194201290607452
A029_2,A029,2,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257
A029_2,A029,2,TQ_IRE-D-i1,1.0,IRE,0.95086407661438
A029_2,A029,2,TQ_IRE-D-i2,0.0,IRE,1.5818769931793213
A029_2,A029,2,TQ_IRE-D-i3,0.0,IRE,0.4939380884170532
A029_2,A029,2,TQ_IRE-D-i4,1.0,IRE,1.799638032913208
A029_2,A029,2,TQ_IRE-D-i5,1.0,IRE,2.0124781131744385
A029_2,A029,2,TQ_IRE-D-i6,1.0,IRE,1.0065518617630005
A029_2,A029,2,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A029_2,A029,2,TQ_IRE-O-i1,0.5,IRE,2.775896549224853
A029_2,A029,2,TQ_IRE-U-i1,0.25,IRE,-0.4389833807945251
A029_2,A029,2,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216
A029_2,A029,2,TQ_IRE-U-i3,0.0,IRE,-0.6216906309127808
A029_2,A029,2,TQ_IRE-U-i4,1.0,IRE,-0.7940309643745422
A029_2,A029,2,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A029_2,A029,2,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A029_3,A029,3,TQ_ICR-D-i1,0.5,ICR,0.9466957449913024
A029_3,A029,3,TQ_ICR-D-i2,1.0,ICR,1.5960298776626587
A029_3,A029,3,TQ_ICR-D-i3,1.0,ICR,0.906838357448578
A029_3,A029,3,TQ_ICR-D-i4,1.0,ICR,1.6690839529037476
A029_3,A029,3,TQ_ICR-D-i5,0.0,ICR,2.818011522293091
A029_3,A029,3,TQ_ICR-D-i6,0.0,ICR,1.130353569984436
A029_3,A029,3,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A029_3,A029,3,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A029_3,A029,3,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A029_3,A029,3,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A029_3,A029,3,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A029_3,A029,3,TQ_ICR-O-i1,0.0,ICR,2.9171245098114014
A029_3,A029,3,TQ_ICR-O-i2,0.5,ICR,3.3434619903564453
A029_3,A029,3,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662
A029_3,A029,3,TQ_ICR-U-i2,1.0,ICR,-0.8912675380706787
A029_3,A029,3,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354
A029_3,A029,3,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646
A029_3,A029,3,TQ_ICR-U-i5,1.0,ICR,-0.0956953838467598
A029_3,A029,3,TQ_ICR-U-i6,1.0,ICR,-0.5283944010734558
A029_3,A029,3,TQ_IFR-D-i2,0.5,IFR,1.9899533987045288
A029_3,A029,3,TQ_IFR-D-i3,1.0,IFR,1.3234915733337402
A029_3,A029,3,TQ_IFR-N-i1,0.0,IFR,-0.3545286953449249
A029_3,A029,3,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A029_3,A029,3,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897
A029_3,A029,3,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A029_3,A029,3,TQ_IFR-N-i6,1.0,IFR,0.5146506428718567
A029_3,A029,3,TQ_IFR-U-i1,0.0,IFR,-0.0285121016204357
A029_3,A029,3,TQ_IFR-U-i2,1.0,IFR,-0.2085911333560943
A029_3,A029,3,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A029_3,A029,3,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452
A029_3,A029,3,TQ_IFR-U-i6,1.0,IFR,0.3569062054157257
A029_3,A029,3,TQ_IRE-D-i1,0.5,IRE,0.95086407661438
A029_3,A029,3,TQ_IRE-D-i2,1.0,IRE,1.5818769931793213
A029_3,A029,3,TQ_IRE-D-i3,1.0,IRE,0.4939380884170532
A029_3,A029,3,TQ_IRE-D-i4,1.0,IRE,1.799638032913208
A029_3,A029,3,TQ_IRE-D-i5,0.0,IRE,2.0124781131744385
A029_3,A029,3,TQ_IRE-D-i6,0.0,IRE,1.0065518617630005
A029_3,A029,3,TQ_IRE-N-i1,1.0,IRE,-2.7610111236572266
A029_3,A029,3,TQ_IRE-O-i1,1.0,IRE,2.775896549224853
A029_3,A029,3,TQ_IRE-U-i1,1.0,IRE,-0.4389833807945251
A029_3,A029,3,TQ_IRE-U-i2,1.0,IRE,-1.4726001024246216
A029_3,A029,3,TQ_IRE-U-i3,1.0,IRE,-0.6216906309127808
A029_3,A029,3,TQ_IRE-U-i4,1.0,IRE,-0.7940309643745422
A029_3,A029,3,TQ_IRE-U-i5,1.0,IRE,-0.2492972016334533
A029_3,A029,3,TQ_IRE-U-i6,1.0,IRE,-0.8475557565689087
A029_4,A029,4,TQ_ICR-D-i1,0.25,ICR,0.9466957449913024
A029_4,A029,4,TQ_ICR-D-i2,1.0,ICR,1.5960298776626587
A029_4,A029,4,TQ_ICR-D-i3,0.0,ICR,0.906838357448578
A029_4,A029,4,TQ_ICR-D-i4,0.0,ICR,1.6690839529037476
A029_4,A029,4,TQ_ICR-D-i5,1.0,ICR,2.818011522293091
A029_4,A029,4,TQ_ICR-D-i6,1.0,ICR,1.130353569984436
A029_4,A029,4,TQ_ICR-N-i1,1.0,ICR,-1.847718358039856
A029_4,A029,4,TQ_ICR-N-i2,1.0,ICR,-2.925903558731079
A029_4,A029,4,TQ_ICR-N-i4,1.0,ICR,-2.415634632110596
A029_4,A029,4,TQ_ICR-N-i5,1.0,ICR,-1.862972497940064
A029_4,A029,4,TQ_ICR-N-i6,1.0,ICR,-2.218103170394897
A029_4,A029,4,TQ_ICR-O-i1,0.5,ICR,2.9171245098114014
A029_4,A029,4,TQ_ICR-O-i2,0.0,ICR,3.3434619903564453
A029_4,A029,4,TQ_ICR-U-i1,1.0,ICR,-0.2534979283809662
A029_4,A029,4,TQ_ICR-U-i2,0.5,ICR,-0.8912675380706787
A029_4,A029,4,TQ_ICR-U-i3,1.0,ICR,-0.6675108671188354
A029_4,A029,4,TQ_ICR-U-i4,1.0,ICR,-0.8041648268699646
A029_4,A029,4,TQ_ICR-U-i5,0.5,ICR,-0.0956953838467598
A029_4,A029,4,TQ_ICR-U-i6,0.5,ICR,-0.5283944010734558
A029_4,A029,4,TQ_IFR-D-i2,1.0,IFR,1.9899533987045288
A029_4,A029,4,TQ_IFR-D-i3,0.0,IFR,1.3234915733337402
A029_4,A029,4,TQ_IFR-N-i1,1.0,IFR,-0.3545286953449249
A029_4,A029,4,TQ_IFR-N-i2,1.0,IFR,-0.1478582173585891
A029_4,A029,4,TQ_IFR-N-i3,1.0,IFR,-0.5190271139144897
A029_4,A029,4,TQ_IFR-N-i5,1.0,IFR,0.5061348080635071
A029_4,A029,4,TQ_IFR-N-i6,0.0,IFR,0.5146506428718567
A029_4,A029,4,TQ_IFR-U-i1,1.0,IFR,-0.0285121016204357
A029_4,A029,4,TQ_IFR-U-i2,0.5,IFR,-0.2085911333560943
A029_4,A029,4,TQ_IFR-U-i3,1.0,IFR,-0.1043908223509788
A029_4,A029,4,TQ_IFR-U-i5,1.0,IFR,0.3194201290607452
